year,days_ge_25_0c,days_ge_25_5c,days_ge_26_0c,days_ge_26_5c,days_ge_27_0c,days_ge_27_5c,days_ge_28_0c,days_ge_28_5c,days_ge_29_0c,days_ge_29_5c,days_ge_30_0c,days_ge_30_5c,days_ge_31_0c,days_ge_31_5c,days_ge_32_0c,days_ge_32_5c,days_ge_33_0c,days_ge_33_5c,days_ge_34_0c,days_ge_34_5c,days_ge_35_0c,days_ge_35_5c,days_ge_36_0c,days_ge_36_5c,days_ge_37_0c,days_ge_37_5c,days_ge_38_0c,days_ge_38_5c,days_ge_39_0c,days_ge_39_5c,days_ge_40_0c,days_ge_40_5c,days_ge_41_0c,days_ge_41_5c,days_ge_42_0c,days_ge_25_0c__no_airports,days_ge_25_5c__no_airports,days_ge_26_0c__no_airports,days_ge_26_5c__no_airports,days_ge_27_0c__no_airports,days_ge_27_5c__no_airports,days_ge_28_0c__no_airports,days_ge_28_5c__no_airports,days_ge_29_0c__no_airports,days_ge_29_5c__no_airports,days_ge_30_0c__no_airports,days_ge_30_5c__no_airports,days_ge_31_0c__no_airports,days_ge_31_5c__no_airports,days_ge_32_0c__no_airports,days_ge_32_5c__no_airports,days_ge_33_0c__no_airports,days_ge_33_5c__no_airports,days_ge_34_0c__no_airports,days_ge_34_5c__no_airports,days_ge_35_0c__no_airports,days_ge_35_5c__no_airports,days_ge_36_0c__no_airports,days_ge_36_5c__no_airports,days_ge_37_0c__no_airports,days_ge_37_5c__no_airports,days_ge_38_0c__no_airports,days_ge_38_5c__no_airports,days_ge_39_0c__no_airports,days_ge_39_5c__no_airports,days_ge_40_0c__no_airports,days_ge_40_5c__no_airports,days_ge_41_0c__no_airports,days_ge_41_5c__no_airports,days_ge_42_0c__no_airports,days_ge_25_0c__no_cities,days_ge_25_5c__no_cities,days_ge_26_0c__no_cities,days_ge_26_5c__no_cities,days_ge_27_0c__no_cities,days_ge_27_5c__no_cities,days_ge_28_0c__no_cities,days_ge_28_5c__no_cities,days_ge_29_0c__no_cities,days_ge_29_5c__no_cities,days_ge_30_0c__no_cities,days_ge_30_5c__no_cities,days_ge_31_0c__no_cities,days_ge_31_5c__no_cities,days_ge_32_0c__no_cities,days_ge_32_5c__no_cities,days_ge_33_0c__no_cities,days_ge_33_5c__no_cities,days_ge_34_0c__no_cities,days_ge_34_5c__no_cities,days_ge_35_0c__no_cities,days_ge_35_5c__no_cities,days_ge_36_0c__no_cities,days_ge_36_5c__no_cities,days_ge_37_0c__no_cities,days_ge_37_5c__no_cities,days_ge_38_0c__no_cities,days_ge_38_5c__no_cities,days_ge_39_0c__no_cities,days_ge_39_5c__no_cities,days_ge_40_0c__no_cities,days_ge_40_5c__no_cities,days_ge_41_0c__no_cities,days_ge_41_5c__no_cities,days_ge_42_0c__no_cities,days_ge_25_0c__no_airports_no_cities,days_ge_25_5c__no_airports_no_cities,days_ge_26_0c__no_airports_no_cities,days_ge_26_5c__no_airports_no_cities,days_ge_27_0c__no_airports_no_cities,days_ge_27_5c__no_airports_no_cities,days_ge_28_0c__no_airports_no_cities,days_ge_28_5c__no_airports_no_cities,days_ge_29_0c__no_airports_no_cities,days_ge_29_5c__no_airports_no_cities,days_ge_30_0c__no_airports_no_cities,days_ge_30_5c__no_airports_no_cities,days_ge_31_0c__no_airports_no_cities,days_ge_31_5c__no_airports_no_cities,days_ge_32_0c__no_airports_no_cities,days_ge_32_5c__no_airports_no_cities,days_ge_33_0c__no_airports_no_cities,days_ge_33_5c__no_airports_no_cities,days_ge_34_0c__no_airports_no_cities,days_ge_34_5c__no_airports_no_cities,days_ge_35_0c__no_airports_no_cities,days_ge_35_5c__no_airports_no_cities,days_ge_36_0c__no_airports_no_cities,days_ge_36_5c__no_airports_no_cities,days_ge_37_0c__no_airports_no_cities,days_ge_37_5c__no_airports_no_cities,days_ge_38_0c__no_airports_no_cities,days_ge_38_5c__no_airports_no_cities,days_ge_39_0c__no_airports_no_cities,days_ge_39_5c__no_airports_no_cities,days_ge_40_0c__no_airports_no_cities,days_ge_40_5c__no_airports_no_cities,days_ge_41_0c__no_airports_no_cities,days_ge_41_5c__no_airports_no_cities,days_ge_42_0c__no_airports_no_cities
1866,47,42,38,32,29,27,20,16,13,10,9,8,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,42,38,32,29,27,20,16,13,10,9,8,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,34,29,26,22,18,14,10,9,7,7,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,34,29,26,22,18,14,10,9,7,7,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,62,57,48,45,38,33,23,19,15,13,12,10,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,57,48,45,38,33,23,19,15,13,12,10,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,53,45,37,36,28,19,17,14,10,9,6,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,53,45,37,36,28,19,17,14,10,9,6,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,97,93,90,82,77,73,64,58,51,44,43,37,36,27,21,19,13,9,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,97,93,90,82,77,73,64,58,51,44,43,37,36,27,21,19,13,9,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,95,89,85,79,72,71,62,56,50,44,43,36,35,26,19,18,12,8,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,95,89,85,79,72,71,62,56,50,44,43,36,35,26,19,18,12,8,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,65,59,56,51,47,43,31,28,24,21,19,16,11,8,7,6,6,4,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,65,59,56,51,47,43,31,28,24,21,19,16,11,8,7,6,6,4,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,63,57,56,51,46,42,31,28,23,21,19,16,11,7,6,5,4,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,63,57,56,51,46,42,31,28,23,21,19,16,11,7,6,5,4,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1870,62,57,54,50,48,45,40,39,34,30,27,18,16,11,9,6,5,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,62,57,54,50,48,45,40,39,34,30,27,18,16,11,9,6,5,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,62,57,54,50,46,43,39,39,34,30,27,17,14,10,9,6,5,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,62,57,54,50,46,43,39,39,34,30,27,17,14,10,9,6,5,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1871,63,55,53,50,47,43,36,32,27,21,16,12,8,7,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,55,53,50,47,43,36,32,27,21,16,12,8,7,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,55,53,50,47,43,36,32,26,21,16,12,8,7,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,55,53,50,47,43,36,32,26,21,16,12,8,7,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,54,47,41,35,30,27,25,20,19,18,14,12,9,9,8,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,47,41,35,30,27,25,20,19,18,14,12,9,9,8,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,47,40,35,30,27,25,19,17,17,14,12,9,9,7,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,47,40,35,30,27,25,19,17,17,14,12,9,9,7,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,73,66,60,57,53,50,46,42,34,31,30,19,19,14,12,9,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,66,60,57,53,50,46,42,34,31,30,19,19,14,12,9,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,65,59,57,52,50,46,42,34,31,30,19,19,14,12,9,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,65,59,57,52,50,46,42,34,31,30,19,19,14,12,9,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,82,76,68,62,56,50,38,34,33,30,28,18,15,15,13,9,5,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,76,68,62,56,50,38,34,33,30,28,18,15,15,13,9,5,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,74,65,59,54,45,37,34,32,28,27,18,15,14,11,9,5,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,74,65,59,54,45,37,34,32,28,27,18,15,14,11,9,5,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,82,73,65,56,51,47,38,36,29,19,14,11,10,8,8,8,5,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,73,65,56,51,47,38,36,29,19,14,11,10,8,8,8,5,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,72,63,54,50,43,35,30,25,16,13,10,9,7,7,7,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,72,63,54,50,43,35,30,25,16,13,10,9,7,7,7,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,72,63,59,56,52,47,40,36,28,24,22,20,16,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,63,59,56,52,47,40,36,28,24,22,20,16,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,60,57,52,47,40,37,35,27,21,20,16,13,8,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,60,57,52,47,40,37,35,27,21,20,16,13,8,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,70,61,56,51,47,41,39,33,29,26,22,15,14,12,10,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,61,56,51,47,41,39,33,29,26,22,15,14,12,10,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,54,48,42,40,38,36,31,25,22,19,13,12,10,9,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,54,48,42,40,38,36,31,25,22,19,13,12,10,9,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,65,51,41,34,28,24,20,16,14,8,5,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,51,41,34,28,24,20,16,14,8,5,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,49,41,34,28,24,20,16,13,8,5,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,49,41,34,28,24,20,16,13,8,5,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,58,52,46,37,30,25,19,16,14,11,10,10,8,5,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52,46,37,30,25,19,16,14,11,10,10,8,5,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52,46,37,30,25,19,16,14,11,10,10,8,5,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52,46,37,30,25,19,16,14,11,10,10,8,5,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,79,75,69,58,51,46,40,31,22,16,15,10,8,6,4,4,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,79,75,69,58,51,46,40,31,22,16,15,10,8,6,4,4,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,79,75,69,58,51,46,40,31,21,16,15,10,8,6,4,4,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,79,75,69,58,51,46,40,31,21,16,15,10,8,6,4,4,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1881,71,65,60,49,42,37,35,33,30,23,22,17,16,14,13,10,9,8,8,7,6,4,4,2,1,0,0,0,0,0,0,0,0,0,0,71,65,60,49,42,37,35,33,30,23,22,17,16,14,13,10,9,8,8,7,6,4,4,2,1,0,0,0,0,0,0,0,0,0,0,69,64,60,49,42,37,35,32,29,23,22,17,16,14,13,10,9,8,8,7,6,4,4,2,1,0,0,0,0,0,0,0,0,0,0,69,64,60,49,42,37,35,32,29,23,22,17,16,14,13,10,9,8,8,7,6,4,4,2,1,0,0,0,0,0,0,0,0,0,0
1882,60,49,42,40,39,36,36,26,23,20,14,11,10,9,8,5,5,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,60,49,42,40,39,36,36,26,23,20,14,11,10,9,8,5,5,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,60,49,42,40,39,36,36,26,23,19,13,11,10,9,8,5,5,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,60,49,42,40,39,36,36,26,23,19,13,11,10,9,8,5,5,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1883,79,66,63,55,52,46,41,34,32,28,25,22,18,16,12,9,7,6,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,79,66,63,55,52,46,41,34,32,28,25,22,18,16,12,9,7,6,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,79,66,63,55,51,46,41,34,32,28,25,22,18,16,12,9,7,6,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,79,66,63,55,51,46,41,34,32,28,25,22,18,16,12,9,7,6,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1884,78,71,63,60,54,49,44,40,33,30,25,22,19,14,12,9,6,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,71,63,60,54,49,44,40,33,30,25,22,19,14,12,9,6,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,71,63,60,54,49,44,40,33,30,25,22,19,14,12,9,6,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,71,63,60,54,49,44,40,33,30,25,22,19,14,12,9,6,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,85,75,66,63,55,49,45,41,37,31,26,20,18,16,11,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,66,63,55,49,45,41,37,31,26,20,18,16,11,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,64,61,53,47,42,38,35,31,26,20,18,16,11,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,64,61,53,47,42,38,35,31,26,20,18,16,11,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,95,82,76,69,64,58,55,47,42,37,35,30,21,19,16,12,7,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95,82,76,69,64,58,55,47,42,37,35,30,21,19,16,12,7,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91,81,76,69,64,58,54,46,42,37,35,30,20,19,16,12,7,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91,81,76,69,64,58,54,46,42,37,35,30,20,19,16,12,7,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1887,78,73,69,64,58,48,44,43,34,29,26,21,21,16,12,9,7,6,5,5,5,3,2,2,2,1,0,0,0,0,0,0,0,0,0,78,73,69,64,58,48,44,43,34,29,26,21,21,16,12,9,7,6,5,5,5,3,2,2,2,1,0,0,0,0,0,0,0,0,0,77,72,69,63,57,47,43,41,32,29,26,21,21,16,12,9,7,6,5,5,5,3,2,2,2,1,0,0,0,0,0,0,0,0,0,77,72,69,63,57,47,43,41,32,29,26,21,21,16,12,9,7,6,5,5,5,3,2,2,2,1,0,0,0,0,0,0,0,0,0
1888,60,55,46,40,33,28,27,24,21,20,17,13,13,9,7,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,55,46,40,33,28,27,24,21,20,17,13,13,9,7,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,55,46,39,32,28,27,24,21,20,17,13,13,9,7,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,55,46,39,32,28,27,24,21,20,17,13,13,9,7,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,89,82,75,68,61,55,47,39,32,27,25,21,16,9,9,8,8,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,82,75,68,61,55,47,39,32,27,25,21,16,9,9,8,8,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,82,75,68,60,55,46,38,32,27,25,21,16,9,9,8,8,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,82,75,68,60,55,46,38,32,27,25,21,16,9,9,8,8,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,57,53,48,36,30,28,21,17,16,14,14,11,11,9,8,4,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,53,48,36,30,28,21,17,16,14,14,11,11,9,8,4,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,52,48,35,30,27,20,17,16,14,14,11,11,9,8,4,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,52,48,35,30,27,20,17,16,14,14,11,11,9,8,4,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1891,56,49,43,32,26,17,15,15,13,11,9,6,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,48,43,32,26,17,15,15,13,11,9,6,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,48,43,32,25,17,15,14,12,10,8,6,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,48,43,32,25,17,15,14,12,10,8,6,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,79,70,65,57,51,50,45,38,35,31,29,26,22,20,18,12,10,9,8,7,6,4,4,3,2,2,1,0,0,0,0,0,0,0,0,79,70,65,57,51,50,45,38,35,31,29,26,22,20,18,12,10,9,8,7,6,4,4,3,2,2,1,0,0,0,0,0,0,0,0,78,69,64,57,51,50,44,37,34,30,28,26,22,20,17,12,10,9,8,7,6,4,4,3,2,2,1,0,0,0,0,0,0,0,0,78,69,64,57,51,50,44,37,34,30,28,26,22,20,17,12,10,9,8,7,6,4,4,3,2,2,1,0,0,0,0,0,0,0,0
1893,76,72,65,54,50,47,43,38,36,34,28,23,19,14,12,9,7,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,72,65,54,50,47,43,38,36,34,28,23,19,14,12,9,7,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,72,65,54,50,47,43,37,36,34,28,23,19,14,12,9,7,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,72,65,54,50,47,43,37,36,34,28,23,19,14,12,9,7,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,55,44,37,33,30,26,24,23,21,18,14,12,9,6,6,6,5,4,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,55,44,37,33,30,26,24,23,21,18,14,12,9,6,6,6,5,4,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,54,43,37,32,30,26,24,23,21,18,14,12,9,6,6,6,5,4,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,54,43,37,32,30,26,24,23,21,18,14,12,9,6,6,6,5,4,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1895,82,74,69,63,59,53,47,40,36,30,27,22,17,11,10,9,8,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,69,63,59,53,47,40,36,30,27,22,17,11,10,9,8,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,69,63,59,53,47,40,36,30,27,22,17,11,10,9,8,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,69,63,59,53,47,40,36,30,27,22,17,11,10,9,8,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,51,46,43,37,33,27,24,23,21,18,14,10,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,46,43,37,33,27,24,23,21,18,14,10,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,46,42,37,33,27,23,23,21,18,14,10,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,46,42,37,33,27,23,23,21,18,14,10,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,76,69,59,53,46,40,33,26,22,16,12,9,9,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,69,59,53,46,40,33,26,22,16,12,9,9,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,68,59,53,46,40,33,26,20,15,12,9,9,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,68,59,53,46,40,33,26,20,15,12,9,9,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,67,58,55,48,40,34,32,28,24,20,17,16,15,11,7,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,58,55,48,40,34,32,28,24,20,17,16,15,11,7,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,57,54,48,40,34,32,28,24,20,17,16,15,11,7,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,57,54,48,40,34,32,28,24,20,17,16,15,11,7,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,75,71,62,57,47,35,32,25,23,22,15,12,9,8,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,71,62,57,47,35,32,25,23,22,15,12,9,8,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,69,61,57,47,35,31,25,23,22,15,12,9,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,69,61,57,47,35,31,25,23,22,15,12,9,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,83,71,67,61,56,48,39,33,33,30,23,21,16,15,11,7,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,71,67,61,56,48,39,33,33,30,23,21,16,15,11,7,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,71,67,59,55,47,39,33,33,29,23,21,16,15,10,7,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,71,67,59,55,47,39,33,33,29,23,21,16,15,10,7,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,93,84,77,67,59,48,40,34,31,24,19,13,12,11,8,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,93,84,77,67,59,48,40,34,31,24,19,13,12,11,8,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,91,83,75,65,58,47,40,34,31,24,19,13,12,11,8,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,91,83,75,65,58,47,40,34,31,24,19,13,12,11,8,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1902,51,47,46,44,40,36,31,28,27,24,21,18,12,11,9,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,47,46,44,40,36,31,28,27,24,21,18,12,11,9,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,47,46,44,38,36,31,28,27,24,21,17,12,11,9,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,47,46,44,38,36,31,28,27,24,21,17,12,11,9,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,70,67,63,57,46,37,34,26,23,18,15,13,9,9,6,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,67,63,57,46,37,34,26,23,18,15,13,9,9,6,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,67,63,57,46,37,34,26,23,17,15,11,8,8,6,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,67,63,57,46,37,34,26,23,17,15,11,8,8,6,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,83,74,69,59,56,53,46,43,40,34,29,23,19,16,14,11,8,5,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,83,74,69,59,56,53,46,43,40,34,29,23,19,16,14,11,8,5,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,83,74,68,58,55,52,45,42,40,34,29,23,18,15,13,10,8,5,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,83,74,68,58,55,52,45,42,40,34,29,23,18,15,13,10,8,5,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1905,79,75,68,65,58,54,46,40,34,30,25,20,20,16,11,9,8,7,6,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,79,75,68,65,58,54,46,40,34,30,25,20,20,16,11,9,8,7,6,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,79,75,68,65,57,53,46,40,31,29,25,20,19,16,11,8,7,7,6,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,79,75,68,65,57,53,46,40,31,29,25,20,19,16,11,8,7,7,6,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
