year,days_ge_25_0c,days_ge_25_5c,days_ge_26_0c,days_ge_26_5c,days_ge_27_0c,days_ge_27_5c,days_ge_28_0c,days_ge_28_5c,days_ge_29_0c,days_ge_29_5c,days_ge_30_0c,days_ge_30_5c,days_ge_31_0c,days_ge_31_5c,days_ge_32_0c,days_ge_32_5c,days_ge_33_0c,days_ge_33_5c,days_ge_34_0c,days_ge_34_5c,days_ge_35_0c,days_ge_35_5c,days_ge_36_0c,days_ge_36_5c,days_ge_37_0c,days_ge_37_5c,days_ge_38_0c,days_ge_38_5c,days_ge_39_0c,days_ge_39_5c,days_ge_40_0c,days_ge_40_5c,days_ge_41_0c,days_ge_41_5c,days_ge_42_0c,days_ge_25_0c__no_airports,days_ge_25_5c__no_airports,days_ge_26_0c__no_airports,days_ge_26_5c__no_airports,days_ge_27_0c__no_airports,days_ge_27_5c__no_airports,days_ge_28_0c__no_airports,days_ge_28_5c__no_airports,days_ge_29_0c__no_airports,days_ge_29_5c__no_airports,days_ge_30_0c__no_airports,days_ge_30_5c__no_airports,days_ge_31_0c__no_airports,days_ge_31_5c__no_airports,days_ge_32_0c__no_airports,days_ge_32_5c__no_airports,days_ge_33_0c__no_airports,days_ge_33_5c__no_airports,days_ge_34_0c__no_airports,days_ge_34_5c__no_airports,days_ge_35_0c__no_airports,days_ge_35_5c__no_airports,days_ge_36_0c__no_airports,days_ge_36_5c__no_airports,days_ge_37_0c__no_airports,days_ge_37_5c__no_airports,days_ge_38_0c__no_airports,days_ge_38_5c__no_airports,days_ge_39_0c__no_airports,days_ge_39_5c__no_airports,days_ge_40_0c__no_airports,days_ge_40_5c__no_airports,days_ge_41_0c__no_airports,days_ge_41_5c__no_airports,days_ge_42_0c__no_airports,days_ge_25_0c__no_cities,days_ge_25_5c__no_cities,days_ge_26_0c__no_cities,days_ge_26_5c__no_cities,days_ge_27_0c__no_cities,days_ge_27_5c__no_cities,days_ge_28_0c__no_cities,days_ge_28_5c__no_cities,days_ge_29_0c__no_cities,days_ge_29_5c__no_cities,days_ge_30_0c__no_cities,days_ge_30_5c__no_cities,days_ge_31_0c__no_cities,days_ge_31_5c__no_cities,days_ge_32_0c__no_cities,days_ge_32_5c__no_cities,days_ge_33_0c__no_cities,days_ge_33_5c__no_cities,days_ge_34_0c__no_cities,days_ge_34_5c__no_cities,days_ge_35_0c__no_cities,days_ge_35_5c__no_cities,days_ge_36_0c__no_cities,days_ge_36_5c__no_cities,days_ge_37_0c__no_cities,days_ge_37_5c__no_cities,days_ge_38_0c__no_cities,days_ge_38_5c__no_cities,days_ge_39_0c__no_cities,days_ge_39_5c__no_cities,days_ge_40_0c__no_cities,days_ge_40_5c__no_cities,days_ge_41_0c__no_cities,days_ge_41_5c__no_cities,days_ge_42_0c__no_cities,days_ge_25_0c__no_airports_no_cities,days_ge_25_5c__no_airports_no_cities,days_ge_26_0c__no_airports_no_cities,days_ge_26_5c__no_airports_no_cities,days_ge_27_0c__no_airports_no_cities,days_ge_27_5c__no_airports_no_cities,days_ge_28_0c__no_airports_no_cities,days_ge_28_5c__no_airports_no_cities,days_ge_29_0c__no_airports_no_cities,days_ge_29_5c__no_airports_no_cities,days_ge_30_0c__no_airports_no_cities,days_ge_30_5c__no_airports_no_cities,days_ge_31_0c__no_airports_no_cities,days_ge_31_5c__no_airports_no_cities,days_ge_32_0c__no_airports_no_cities,days_ge_32_5c__no_airports_no_cities,days_ge_33_0c__no_airports_no_cities,days_ge_33_5c__no_airports_no_cities,days_ge_34_0c__no_airports_no_cities,days_ge_34_5c__no_airports_no_cities,days_ge_35_0c__no_airports_no_cities,days_ge_35_5c__no_airports_no_cities,days_ge_36_0c__no_airports_no_cities,days_ge_36_5c__no_airports_no_cities,days_ge_37_0c__no_airports_no_cities,days_ge_37_5c__no_airports_no_cities,days_ge_38_0c__no_airports_no_cities,days_ge_38_5c__no_airports_no_cities,days_ge_39_0c__no_airports_no_cities,days_ge_39_5c__no_airports_no_cities,days_ge_40_0c__no_airports_no_cities,days_ge_40_5c__no_airports_no_cities,days_ge_41_0c__no_airports_no_cities,days_ge_41_5c__no_airports_no_cities,days_ge_42_0c__no_airports_no_cities
1906,81,73,69,56,48,42,38,32,28,25,22,20,16,16,13,11,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,73,69,56,48,42,38,32,28,25,22,20,16,16,13,11,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,72,69,56,48,42,38,32,28,25,22,20,16,15,13,11,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,72,69,56,48,42,38,32,28,25,22,20,16,15,13,11,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,77,71,59,54,46,36,28,23,20,17,12,10,7,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,71,59,54,46,36,28,23,20,17,12,10,7,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,57,52,45,34,27,22,19,16,12,10,7,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,57,52,45,34,27,22,19,16,12,10,7,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,82,73,68,64,58,52,45,34,30,26,23,20,16,13,9,8,7,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,73,68,64,58,52,45,34,30,26,23,20,16,13,9,8,7,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,73,68,64,58,52,45,34,30,26,23,20,16,13,9,8,7,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,73,68,64,58,52,45,34,30,26,23,20,16,13,9,8,7,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,62,51,43,39,33,27,22,20,16,11,8,6,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,51,43,39,33,27,22,20,16,11,8,6,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,51,43,39,33,27,22,20,16,11,8,6,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,51,43,39,33,27,22,20,16,11,8,6,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,72,64,58,50,41,35,28,21,19,19,17,13,9,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,64,58,50,41,35,28,21,19,19,17,13,9,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,64,58,49,41,35,27,21,19,19,17,13,9,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,64,58,49,41,35,27,21,19,19,17,13,9,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,100,93,86,83,81,76,69,64,61,55,47,43,41,37,33,30,27,23,22,17,15,11,5,3,2,1,0,0,0,0,0,0,0,0,0,100,93,86,83,81,76,69,64,61,55,47,43,41,37,33,30,27,23,22,17,15,11,5,3,2,1,0,0,0,0,0,0,0,0,0,100,93,85,83,81,76,69,64,61,55,47,42,40,36,33,30,27,23,22,17,15,11,5,3,2,1,0,0,0,0,0,0,0,0,0,100,93,85,83,81,76,69,64,61,55,47,42,40,36,33,30,27,23,22,17,15,11,5,3,2,1,0,0,0,0,0,0,0,0,0
1912,55,49,46,42,40,37,31,22,20,17,14,12,10,8,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,49,46,42,40,37,31,22,20,17,14,12,10,8,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,49,46,42,40,37,31,22,20,17,14,11,10,7,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,49,46,42,40,37,31,22,20,17,14,11,10,7,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,60,51,43,35,33,31,25,22,14,10,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,43,35,33,31,25,22,14,10,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,43,35,32,31,25,22,14,9,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,43,35,32,31,25,22,14,9,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,72,68,62,59,54,49,43,37,34,24,16,16,13,9,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,68,62,59,54,49,43,37,34,24,16,16,13,9,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,68,62,59,54,49,43,37,34,24,16,16,13,9,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,68,62,59,54,49,43,37,34,24,16,16,13,9,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,72,66,58,53,46,35,31,28,22,18,15,11,10,9,6,6,4,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72,66,58,53,46,35,31,28,22,18,15,11,10,9,6,6,4,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72,66,58,53,46,35,31,28,22,17,15,11,10,9,6,6,4,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72,66,58,53,46,35,31,28,22,17,15,11,10,9,6,6,4,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,58,52,46,41,36,28,25,20,15,11,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52,46,41,36,28,25,20,15,11,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52,46,41,36,28,25,20,15,11,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52,46,41,36,28,25,20,15,11,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,106,97,89,80,72,63,53,46,39,34,26,23,19,14,13,11,9,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,97,89,80,72,63,53,46,39,34,26,23,19,14,13,11,9,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,97,89,80,72,63,53,46,39,33,26,23,19,14,13,11,9,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,97,89,80,72,63,53,46,39,33,26,23,19,14,13,11,9,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,61,52,49,43,41,37,32,27,21,14,12,11,8,7,6,5,5,4,3,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,61,52,49,43,41,37,32,27,21,14,12,11,8,7,6,5,5,4,3,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,61,52,49,43,41,37,32,27,21,14,12,11,8,7,6,5,5,4,3,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,61,52,49,43,41,37,32,27,21,14,12,11,8,7,6,5,5,4,3,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1919,71,66,60,53,50,47,44,37,31,27,21,18,18,13,12,8,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,66,60,53,50,47,44,37,31,27,21,18,18,13,12,8,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,66,60,53,50,47,44,37,31,27,21,18,18,13,12,8,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,66,60,53,50,47,44,37,31,27,21,18,18,13,12,8,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,78,67,64,58,53,42,38,31,25,19,15,10,8,5,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,67,64,58,53,42,38,31,25,19,15,10,8,5,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,67,64,58,53,42,38,31,25,19,15,10,8,5,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,67,64,58,53,42,38,31,25,19,15,10,8,5,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,108,102,98,85,82,70,66,61,49,43,41,37,34,31,24,17,15,14,10,10,9,8,7,5,3,3,3,1,0,0,0,0,0,0,0,108,102,98,85,82,70,66,61,49,43,41,37,34,31,24,17,15,14,10,10,9,8,7,5,3,3,3,1,0,0,0,0,0,0,0,108,102,98,85,81,70,66,61,49,43,41,37,34,31,24,17,15,14,10,10,9,8,7,5,3,3,3,1,0,0,0,0,0,0,0,108,102,98,85,81,70,66,61,49,43,41,37,34,31,24,17,15,14,10,10,9,8,7,5,3,3,3,1,0,0,0,0,0,0,0
1922,69,60,54,51,51,42,37,30,25,18,14,12,8,8,8,7,5,4,4,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,69,60,54,51,51,42,37,30,25,18,14,12,8,8,8,7,5,4,4,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,69,59,53,51,51,42,36,30,25,18,14,12,8,8,8,7,5,4,4,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,69,59,53,51,51,42,36,30,25,18,14,12,8,8,8,7,5,4,4,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0
1923,69,61,54,48,44,39,37,32,31,26,23,20,18,17,13,12,10,9,8,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,69,61,54,48,44,39,37,32,31,26,23,20,18,17,13,12,10,9,8,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,69,61,54,48,44,39,37,32,31,26,23,20,18,17,13,12,10,9,8,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,69,61,54,48,44,39,37,32,31,26,23,20,18,17,13,12,10,9,8,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
1924,68,58,55,50,46,41,31,25,19,19,15,10,7,7,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,58,55,50,46,41,31,25,19,19,15,10,7,7,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,58,55,50,46,41,31,25,19,19,15,10,7,7,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,58,55,50,46,41,31,25,19,19,15,10,7,7,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,72,65,58,51,46,40,34,27,23,22,16,16,12,11,7,6,4,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,65,58,51,46,40,34,27,23,22,16,16,12,11,7,6,4,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,65,58,51,46,40,34,27,23,22,16,16,12,11,7,6,4,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,65,58,51,46,40,34,27,23,22,16,16,12,11,7,6,4,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1926,67,56,49,46,42,34,28,21,15,11,11,9,7,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,56,49,46,42,34,28,21,15,11,11,9,7,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,55,49,46,41,34,27,20,15,11,11,9,6,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,55,49,46,41,34,27,20,15,11,11,9,6,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,70,60,55,47,45,36,33,28,23,17,15,14,12,8,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,60,55,47,45,36,33,28,23,17,15,14,12,8,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,59,54,47,43,35,32,28,22,17,15,14,11,7,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,59,54,47,43,35,32,28,22,17,15,14,11,7,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,81,76,68,61,55,46,39,33,30,26,22,19,14,11,10,10,9,7,5,5,4,3,3,2,1,1,1,1,0,0,0,0,0,0,0,81,76,68,61,55,46,39,33,30,26,22,19,14,11,10,10,9,7,5,5,4,3,3,2,1,1,1,1,0,0,0,0,0,0,0,81,75,68,61,55,46,37,33,30,26,22,19,14,11,10,10,9,7,5,5,4,2,2,2,1,1,1,1,0,0,0,0,0,0,0,81,75,68,61,55,46,37,33,30,26,22,19,14,11,10,10,9,7,5,5,4,2,2,2,1,1,1,1,0,0,0,0,0,0,0
1929,98,89,79,72,65,56,51,46,44,37,32,26,24,20,17,16,16,13,10,9,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,98,89,79,72,65,56,51,46,44,37,32,26,24,20,17,16,16,13,10,9,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,95,87,78,70,65,55,49,45,43,36,32,23,22,20,16,15,14,11,10,9,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,95,87,78,70,65,55,49,45,43,36,32,23,22,20,16,15,14,11,10,9,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0
1930,66,54,50,44,39,38,37,34,31,28,23,20,18,15,11,8,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,54,50,44,39,38,37,34,31,28,23,20,18,15,11,8,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,53,49,43,39,38,37,33,31,28,23,20,18,15,10,8,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,53,49,43,39,38,37,33,31,28,23,20,18,15,10,8,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,66,62,55,48,44,42,38,32,31,27,25,21,15,11,6,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,62,55,48,44,42,38,32,31,27,25,21,15,11,6,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,61,55,48,44,42,38,32,30,27,25,21,15,10,6,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,61,55,48,44,42,38,32,30,27,25,21,15,10,6,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,79,66,62,59,58,54,45,40,35,31,28,26,24,20,18,16,12,10,9,5,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,79,66,62,59,58,54,45,40,35,31,28,26,24,20,18,16,12,10,9,5,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,77,66,62,59,58,54,44,39,34,30,27,26,24,20,18,16,12,10,9,5,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,77,66,62,59,58,54,44,39,34,30,27,26,24,20,18,16,12,10,9,5,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0
1933,84,73,66,58,48,39,35,32,23,19,18,15,13,13,10,10,9,6,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,73,66,58,48,39,35,32,23,19,18,15,13,13,10,10,9,6,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,71,63,53,45,39,35,32,22,19,18,15,13,13,10,10,9,6,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,71,63,53,45,39,35,32,22,19,18,15,13,13,10,10,9,6,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,109,102,92,84,77,69,59,51,45,36,26,21,16,13,10,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,102,92,84,77,69,59,51,45,36,26,21,16,13,10,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,101,92,84,77,68,58,51,43,35,24,20,16,13,10,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,101,92,84,77,68,58,51,43,35,24,20,16,13,10,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,83,74,67,60,57,51,46,42,38,36,32,27,22,20,17,12,9,6,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,83,74,67,60,57,51,46,42,38,36,32,27,22,20,17,12,9,6,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,83,74,67,60,57,50,46,42,38,36,32,26,21,20,17,12,9,6,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,83,74,67,60,57,50,46,42,38,36,32,26,21,20,17,12,9,6,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1936,68,62,52,47,41,38,32,27,22,19,17,16,9,5,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,62,52,47,41,38,32,27,22,19,17,16,9,5,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,62,52,47,41,38,31,27,22,19,17,16,9,5,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,62,52,47,41,38,31,27,22,19,17,16,9,5,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,90,86,78,72,60,53,51,47,43,41,33,23,20,18,13,9,6,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,86,78,72,60,53,51,47,43,41,33,23,20,18,13,9,6,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,83,77,66,57,52,51,47,43,41,32,23,20,17,12,8,6,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,83,77,66,57,52,51,47,43,41,32,23,20,17,12,8,6,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1938,81,81,76,68,56,52,45,41,40,28,26,23,19,16,14,10,9,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,76,68,56,52,45,41,40,28,26,23,19,16,14,10,9,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,76,68,56,52,45,41,40,28,26,23,19,16,14,10,9,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,76,68,56,52,45,41,40,28,26,23,19,16,14,10,9,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,82,74,64,62,59,55,50,44,38,31,25,18,11,9,6,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,64,62,59,55,50,44,38,31,25,18,11,9,6,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,74,64,62,57,53,48,43,35,31,25,18,10,8,6,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,74,64,62,57,53,48,43,35,31,25,18,10,8,6,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,76,66,61,55,50,45,38,31,25,16,8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,66,61,55,50,45,38,31,25,16,8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,66,60,55,50,43,36,30,23,15,8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,66,60,55,50,43,36,30,23,15,8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,68,54,48,45,42,34,29,26,23,23,21,20,16,13,11,10,7,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,53,48,45,42,34,29,26,23,23,21,20,16,13,11,10,7,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,53,48,45,41,34,28,25,23,23,20,18,15,11,10,9,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,53,48,45,41,34,28,25,23,23,20,18,15,11,10,9,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,77,69,62,55,45,40,33,30,28,24,20,17,13,11,8,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,69,62,55,45,40,33,30,28,24,20,17,13,11,8,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,67,59,53,44,39,33,29,25,20,18,17,13,10,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,67,59,53,44,39,33,29,25,20,18,17,13,10,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,81,70,64,58,50,41,37,32,30,26,22,22,20,18,16,15,13,12,10,9,8,8,7,6,5,3,1,1,0,0,0,0,0,0,0,81,70,64,58,50,41,37,32,30,26,22,22,20,18,16,15,13,12,10,9,8,8,7,6,5,3,1,1,0,0,0,0,0,0,0,79,68,61,54,48,40,36,32,29,26,22,21,19,17,15,15,13,12,10,9,8,8,7,6,5,3,1,1,0,0,0,0,0,0,0,79,68,61,54,48,40,36,32,29,26,22,21,19,17,15,15,13,12,10,9,8,8,7,6,5,3,1,1,0,0,0,0,0,0,0
1944,85,80,75,69,61,56,51,46,38,33,32,27,24,21,17,15,14,13,11,6,6,3,2,2,1,1,1,1,0,0,0,0,0,0,0,85,80,75,69,61,56,51,46,38,33,32,27,24,21,17,15,14,13,11,6,6,3,2,2,1,1,1,1,0,0,0,0,0,0,0,83,76,72,64,55,50,47,43,35,30,29,25,23,20,17,15,14,12,10,4,4,2,2,1,1,1,1,1,0,0,0,0,0,0,0,83,76,72,64,55,50,47,43,35,30,29,25,23,20,17,15,14,12,10,4,4,2,2,1,1,1,1,1,0,0,0,0,0,0,0
1945,80,75,66,56,48,43,40,35,34,30,24,21,16,13,13,5,5,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,66,56,48,43,40,35,34,30,24,21,16,13,13,5,5,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,71,60,53,46,40,36,33,31,27,21,18,14,10,10,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,71,60,53,46,40,36,33,31,27,21,18,14,10,10,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
