year,days_ge_25_0c,days_ge_25_5c,days_ge_26_0c,days_ge_26_5c,days_ge_27_0c,days_ge_27_5c,days_ge_28_0c,days_ge_28_5c,days_ge_29_0c,days_ge_29_5c,days_ge_30_0c,days_ge_30_5c,days_ge_31_0c,days_ge_31_5c,days_ge_32_0c,days_ge_32_5c,days_ge_33_0c,days_ge_33_5c,days_ge_34_0c,days_ge_34_5c,days_ge_35_0c,days_ge_35_5c,days_ge_36_0c,days_ge_36_5c,days_ge_37_0c,days_ge_37_5c,days_ge_38_0c,days_ge_38_5c,days_ge_39_0c,days_ge_39_5c,days_ge_40_0c,days_ge_40_5c,days_ge_41_0c,days_ge_41_5c,days_ge_42_0c,days_ge_25_0c__no_airports,days_ge_25_5c__no_airports,days_ge_26_0c__no_airports,days_ge_26_5c__no_airports,days_ge_27_0c__no_airports,days_ge_27_5c__no_airports,days_ge_28_0c__no_airports,days_ge_28_5c__no_airports,days_ge_29_0c__no_airports,days_ge_29_5c__no_airports,days_ge_30_0c__no_airports,days_ge_30_5c__no_airports,days_ge_31_0c__no_airports,days_ge_31_5c__no_airports,days_ge_32_0c__no_airports,days_ge_32_5c__no_airports,days_ge_33_0c__no_airports,days_ge_33_5c__no_airports,days_ge_34_0c__no_airports,days_ge_34_5c__no_airports,days_ge_35_0c__no_airports,days_ge_35_5c__no_airports,days_ge_36_0c__no_airports,days_ge_36_5c__no_airports,days_ge_37_0c__no_airports,days_ge_37_5c__no_airports,days_ge_38_0c__no_airports,days_ge_38_5c__no_airports,days_ge_39_0c__no_airports,days_ge_39_5c__no_airports,days_ge_40_0c__no_airports,days_ge_40_5c__no_airports,days_ge_41_0c__no_airports,days_ge_41_5c__no_airports,days_ge_42_0c__no_airports,days_ge_25_0c__no_cities,days_ge_25_5c__no_cities,days_ge_26_0c__no_cities,days_ge_26_5c__no_cities,days_ge_27_0c__no_cities,days_ge_27_5c__no_cities,days_ge_28_0c__no_cities,days_ge_28_5c__no_cities,days_ge_29_0c__no_cities,days_ge_29_5c__no_cities,days_ge_30_0c__no_cities,days_ge_30_5c__no_cities,days_ge_31_0c__no_cities,days_ge_31_5c__no_cities,days_ge_32_0c__no_cities,days_ge_32_5c__no_cities,days_ge_33_0c__no_cities,days_ge_33_5c__no_cities,days_ge_34_0c__no_cities,days_ge_34_5c__no_cities,days_ge_35_0c__no_cities,days_ge_35_5c__no_cities,days_ge_36_0c__no_cities,days_ge_36_5c__no_cities,days_ge_37_0c__no_cities,days_ge_37_5c__no_cities,days_ge_38_0c__no_cities,days_ge_38_5c__no_cities,days_ge_39_0c__no_cities,days_ge_39_5c__no_cities,days_ge_40_0c__no_cities,days_ge_40_5c__no_cities,days_ge_41_0c__no_cities,days_ge_41_5c__no_cities,days_ge_42_0c__no_cities,days_ge_25_0c__no_airports_no_cities,days_ge_25_5c__no_airports_no_cities,days_ge_26_0c__no_airports_no_cities,days_ge_26_5c__no_airports_no_cities,days_ge_27_0c__no_airports_no_cities,days_ge_27_5c__no_airports_no_cities,days_ge_28_0c__no_airports_no_cities,days_ge_28_5c__no_airports_no_cities,days_ge_29_0c__no_airports_no_cities,days_ge_29_5c__no_airports_no_cities,days_ge_30_0c__no_airports_no_cities,days_ge_30_5c__no_airports_no_cities,days_ge_31_0c__no_airports_no_cities,days_ge_31_5c__no_airports_no_cities,days_ge_32_0c__no_airports_no_cities,days_ge_32_5c__no_airports_no_cities,days_ge_33_0c__no_airports_no_cities,days_ge_33_5c__no_airports_no_cities,days_ge_34_0c__no_airports_no_cities,days_ge_34_5c__no_airports_no_cities,days_ge_35_0c__no_airports_no_cities,days_ge_35_5c__no_airports_no_cities,days_ge_36_0c__no_airports_no_cities,days_ge_36_5c__no_airports_no_cities,days_ge_37_0c__no_airports_no_cities,days_ge_37_5c__no_airports_no_cities,days_ge_38_0c__no_airports_no_cities,days_ge_38_5c__no_airports_no_cities,days_ge_39_0c__no_airports_no_cities,days_ge_39_5c__no_airports_no_cities,days_ge_40_0c__no_airports_no_cities,days_ge_40_5c__no_airports_no_cities,days_ge_41_0c__no_airports_no_cities,days_ge_41_5c__no_airports_no_cities,days_ge_42_0c__no_airports_no_cities
1946,88,76,70,61,50,41,38,32,25,21,19,17,16,11,11,10,9,7,5,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,88,76,70,61,50,41,38,32,25,21,19,17,16,11,11,10,9,7,5,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,85,72,65,56,50,40,36,30,23,21,19,17,16,11,10,9,9,7,5,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,85,72,65,56,50,40,36,30,23,21,19,17,16,11,10,9,9,7,5,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0
1947,125,118,111,103,97,89,81,73,67,60,53,51,48,43,41,40,38,37,30,26,21,16,7,5,2,2,2,1,0,0,0,0,0,0,0,125,118,111,103,96,89,81,73,67,60,53,51,48,43,41,40,38,37,30,26,21,16,7,5,2,2,2,1,0,0,0,0,0,0,0,125,118,110,101,93,87,80,72,66,60,52,50,46,42,41,40,38,37,30,26,19,15,7,5,2,2,2,1,0,0,0,0,0,0,0,125,118,110,101,93,87,80,72,66,60,52,50,46,42,41,40,38,37,30,26,19,15,7,5,2,2,2,1,0,0,0,0,0,0,0
1948,78,69,65,58,51,45,40,32,31,25,21,21,19,18,16,16,14,10,9,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78,69,65,58,51,45,40,32,31,25,21,21,19,18,16,16,14,10,9,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78,69,64,57,50,45,39,31,30,25,20,20,19,17,16,16,13,10,9,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78,69,64,57,50,45,39,31,30,25,20,20,19,17,16,16,13,10,9,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1949,98,88,83,77,68,58,51,50,45,43,38,32,26,22,18,14,8,7,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,98,88,83,77,68,58,51,50,45,43,38,32,26,22,18,14,8,7,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,98,88,83,77,68,57,51,49,45,43,38,32,26,22,18,14,8,7,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,98,88,83,77,68,57,51,49,45,43,38,32,26,22,18,14,8,7,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1950,91,84,83,70,66,56,48,40,37,34,28,24,21,19,16,11,8,7,7,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,91,84,83,70,66,56,48,40,37,34,28,24,21,19,16,11,8,7,7,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,90,82,82,69,65,55,48,40,37,34,28,24,21,19,16,11,8,7,7,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,90,82,82,69,65,55,48,40,37,34,28,24,21,19,16,11,8,7,7,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1951,76,70,66,59,57,48,44,39,27,21,16,10,8,7,5,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,70,66,59,57,48,44,39,27,21,16,10,8,7,5,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,66,58,55,48,43,37,26,20,15,10,8,7,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,66,58,55,48,43,37,26,20,15,10,8,7,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,85,78,74,68,64,51,46,41,37,33,30,27,24,19,18,15,15,14,13,12,11,8,5,5,5,4,1,1,0,0,0,0,0,0,0,85,78,74,68,64,51,46,41,37,33,30,27,24,19,18,15,15,14,13,12,11,8,5,5,5,4,1,1,0,0,0,0,0,0,0,83,76,72,66,63,49,45,41,36,33,30,27,24,19,18,15,15,14,13,12,11,8,5,5,5,4,1,1,0,0,0,0,0,0,0,83,76,72,66,63,49,45,41,36,33,30,27,24,19,18,15,15,14,13,12,11,8,5,5,5,4,1,1,0,0,0,0,0,0,0
1953,87,80,73,66,65,55,51,48,41,35,30,28,24,18,14,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,80,72,66,65,55,51,48,41,35,30,28,24,18,14,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,79,72,65,63,55,51,47,41,35,30,28,23,18,14,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,79,72,65,63,55,51,47,41,35,30,28,23,18,14,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,67,56,50,47,41,37,33,27,21,16,14,11,9,7,6,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,56,50,47,41,37,33,27,21,16,14,11,9,7,6,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,56,50,46,41,37,33,27,21,16,13,11,9,7,6,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,56,50,46,41,37,33,27,21,16,13,11,9,7,6,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,89,78,62,53,45,34,27,24,18,11,9,6,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,78,62,53,45,34,27,24,18,11,9,6,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,77,61,53,45,34,27,24,18,11,9,6,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,77,61,53,45,34,27,24,18,11,9,6,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,68,58,51,42,38,26,21,19,14,11,8,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,58,51,42,38,26,21,19,14,11,8,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,58,51,42,36,26,21,18,14,11,8,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,58,51,42,36,26,21,18,14,11,8,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,58,51,48,43,39,37,32,27,24,22,21,19,18,15,13,11,9,9,7,7,7,7,5,4,4,3,0,0,0,0,0,0,0,0,0,58,51,48,43,39,37,32,27,24,22,21,19,18,15,13,11,9,9,7,7,7,7,5,4,4,3,0,0,0,0,0,0,0,0,0,57,49,48,43,39,37,32,27,24,21,20,16,15,14,12,11,9,9,7,6,6,5,4,4,4,3,0,0,0,0,0,0,0,0,0,57,49,48,43,39,37,32,27,24,21,20,16,15,14,12,11,9,9,7,6,6,5,4,4,4,3,0,0,0,0,0,0,0,0,0
1958,76,68,61,56,52,40,38,35,29,24,17,16,10,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,68,61,56,52,40,38,35,29,24,17,16,10,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,67,61,55,51,38,36,35,28,23,17,16,9,6,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,67,61,55,51,38,36,35,28,23,17,16,9,6,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,102,96,84,78,76,68,62,54,47,37,32,30,23,18,10,7,5,4,4,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,102,96,84,78,76,68,62,54,47,37,32,30,23,18,10,7,5,4,4,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,101,94,83,77,75,66,58,53,47,37,32,28,21,14,10,7,5,4,4,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,101,94,83,77,75,66,58,53,47,37,32,28,21,14,10,7,5,4,4,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0
1960,61,54,49,45,39,31,26,21,20,17,13,12,9,8,6,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,54,49,45,39,31,26,21,20,17,13,12,9,8,6,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,54,49,45,39,29,25,21,20,17,11,9,8,8,6,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,54,49,45,39,29,25,21,20,17,11,9,8,8,6,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,79,72,66,56,46,46,41,34,29,23,21,20,16,16,11,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,72,66,56,46,46,41,34,29,23,21,20,16,16,11,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,71,65,56,46,45,40,33,29,23,21,20,16,16,11,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,71,65,56,46,45,40,33,29,23,21,20,16,16,11,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,72,64,58,53,47,42,39,34,25,21,14,13,12,12,9,8,8,5,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,58,53,47,42,39,34,25,21,14,13,12,12,9,8,8,5,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,58,53,47,42,39,34,25,21,14,13,12,12,9,8,8,5,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,58,53,47,42,39,34,25,21,14,13,12,12,9,8,8,5,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,77,70,64,54,50,40,35,33,27,21,16,14,13,11,10,9,8,8,7,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,64,54,50,40,35,33,27,21,16,14,13,11,10,9,8,8,7,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,64,54,50,40,35,33,27,21,16,14,13,11,10,9,8,8,7,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,64,54,50,40,35,33,27,21,16,14,13,11,10,9,8,8,7,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,91,85,83,74,66,59,53,48,44,35,31,29,24,23,21,20,18,14,11,8,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,91,85,83,74,66,59,53,48,44,35,31,29,24,23,21,20,18,14,11,8,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,91,85,83,74,66,59,53,48,44,35,31,29,24,23,21,20,18,14,11,8,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,91,85,83,74,66,59,53,48,44,35,31,29,24,23,21,20,18,14,11,8,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1965,55,45,36,35,30,25,18,15,12,11,9,7,7,6,6,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,36,35,30,25,18,15,12,11,9,7,7,6,6,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,36,35,30,25,18,15,12,11,9,7,7,6,6,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,36,35,30,25,18,15,12,11,9,7,7,6,6,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,73,64,59,53,50,45,34,31,23,19,16,11,8,5,4,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,64,59,53,50,45,34,31,23,19,16,11,8,5,4,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,64,59,53,50,45,34,31,23,19,16,11,8,5,4,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,64,59,53,50,45,34,31,23,19,16,11,8,5,4,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,83,70,64,51,47,43,41,36,32,26,23,18,17,14,9,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,69,64,51,47,43,41,36,32,26,23,18,17,14,9,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,69,64,51,47,43,41,36,32,26,23,18,17,14,9,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,69,64,51,47,43,41,36,32,26,23,18,17,14,9,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,74,71,67,59,51,43,37,30,25,20,15,14,12,10,7,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,71,67,59,51,43,37,30,25,20,15,14,12,10,7,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,71,67,59,51,43,37,30,25,20,15,14,12,10,7,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,71,67,59,51,43,37,30,25,20,15,14,12,10,7,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,80,74,71,65,57,55,46,37,27,24,22,20,18,16,15,11,8,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,74,71,65,57,55,46,37,27,24,22,20,18,16,15,11,8,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,74,71,65,57,55,46,37,27,24,22,20,18,16,15,11,8,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,74,71,65,57,55,46,37,27,24,22,20,18,16,15,11,8,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,82,76,69,60,56,48,41,34,28,22,18,15,10,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,76,69,60,56,48,41,34,28,21,18,15,10,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,76,69,60,56,48,41,34,28,21,18,15,10,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,76,69,60,56,48,41,34,28,21,18,15,10,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,85,76,70,63,59,52,46,42,36,35,31,26,23,21,19,17,15,10,7,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,85,76,69,63,59,52,46,41,35,34,31,26,23,21,19,17,15,10,7,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,85,76,69,63,59,52,46,41,34,33,31,26,23,21,19,17,15,10,7,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,85,76,69,63,59,52,46,41,34,33,31,26,23,21,19,17,15,10,7,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0
1972,48,45,41,38,36,33,31,30,25,24,20,17,14,10,10,10,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45,41,37,36,33,31,30,25,24,20,17,14,10,10,10,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45,41,37,36,33,31,30,24,23,20,17,14,10,10,10,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45,41,37,36,33,31,30,24,23,20,17,14,10,10,10,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,98,87,77,70,64,57,49,42,37,35,32,28,19,16,13,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,86,77,69,63,56,49,42,37,35,32,28,19,16,13,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,86,77,69,63,56,49,42,37,35,32,28,19,16,13,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,86,77,69,63,56,49,42,37,35,32,28,19,16,13,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,66,58,48,44,36,32,28,19,14,12,9,8,8,6,5,5,5,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66,58,48,44,36,32,28,19,14,12,9,8,8,6,5,5,5,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65,57,48,44,36,32,28,19,14,12,9,8,8,6,5,5,5,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65,57,48,44,36,32,28,19,14,12,9,8,8,6,5,5,5,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,89,81,75,68,63,60,54,48,40,36,31,25,17,15,13,13,10,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,79,74,68,63,59,52,47,39,36,31,25,17,15,12,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,79,74,66,62,58,51,46,39,36,31,25,17,15,12,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,79,74,66,62,58,51,46,39,36,31,25,17,15,12,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,93,88,84,77,71,60,57,50,45,38,35,31,26,22,21,19,18,13,12,12,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,93,88,84,77,71,59,55,49,44,38,35,31,26,22,21,19,18,13,11,11,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,93,88,84,76,70,57,54,49,44,38,35,31,26,22,21,19,18,13,11,11,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,93,88,84,76,70,57,54,49,44,38,35,31,26,22,21,19,18,13,11,11,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1977,68,59,55,45,40,35,31,24,17,12,6,5,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,59,55,45,40,35,30,22,16,10,5,5,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,59,55,45,40,35,30,22,16,10,5,5,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,59,55,45,40,35,30,22,16,10,5,5,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,57,43,38,28,27,23,22,19,17,12,10,8,6,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,42,38,28,27,23,22,18,16,12,10,8,6,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,42,37,28,27,23,22,18,16,12,10,8,6,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,42,37,28,27,23,22,18,16,12,10,8,6,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,86,72,66,59,52,45,37,35,27,19,18,15,12,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,72,66,59,52,45,37,35,27,19,18,15,12,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,72,66,59,52,45,37,35,27,19,18,15,12,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,72,66,59,52,45,37,35,27,19,18,15,12,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,57,49,46,42,36,32,23,16,11,8,8,4,3,3,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,49,46,42,36,32,23,16,11,8,7,4,3,3,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,49,46,42,36,32,23,16,11,8,7,4,3,3,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,49,46,42,36,32,23,16,11,8,7,4,3,3,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,78,69,60,52,48,41,38,32,28,22,19,13,12,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,69,60,52,48,41,38,32,28,22,19,13,12,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,69,60,52,48,41,38,32,28,22,19,13,12,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,69,60,52,48,41,38,32,28,22,19,13,12,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,97,93,85,79,75,68,58,53,49,42,35,31,28,25,17,8,7,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,93,85,79,75,68,58,53,49,42,35,31,28,25,17,8,7,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,93,85,79,74,68,58,53,48,42,34,31,28,25,17,8,7,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,93,85,79,74,68,58,53,48,42,34,31,28,25,17,8,7,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,96,86,82,78,73,72,66,62,59,55,46,40,34,29,25,17,16,11,8,7,6,5,4,4,4,3,3,2,1,0,0,0,0,0,0,96,86,82,78,73,72,66,62,59,55,46,40,34,29,25,17,16,11,8,7,6,5,4,4,4,3,3,2,1,0,0,0,0,0,0,96,86,82,78,73,72,66,62,59,55,46,40,34,29,25,17,16,11,8,7,6,5,4,4,4,3,3,2,1,0,0,0,0,0,0,96,86,82,78,73,72,66,62,59,55,46,40,34,29,25,17,16,11,8,7,6,5,4,4,4,3,3,2,1,0,0,0,0,0,0
1984,61,55,52,47,42,35,30,24,19,16,15,13,11,9,7,6,6,5,4,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,61,55,52,47,42,35,30,24,19,16,15,13,11,9,7,6,6,5,4,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,61,55,52,47,42,35,30,24,19,16,15,13,11,9,7,6,6,5,4,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,61,55,52,47,42,35,30,24,19,16,15,13,11,9,7,6,6,5,4,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1985,86,79,71,62,54,52,46,38,34,27,22,14,13,8,5,4,4,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,86,79,71,62,54,52,46,38,34,27,22,14,13,8,5,4,4,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,86,79,71,62,54,51,45,38,34,26,21,13,12,8,5,4,4,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,86,79,71,62,54,51,45,38,34,26,21,13,12,8,5,4,4,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
